CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
4564,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4837,16030.934226217461,,11193.934226217461
4565,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1736,18519.94399997314,,16783.94399997314
4566,3,¨¢¨¢¨¢¨¢¤ª¡£,¡§¦¬,0.0,0.0,0.11111111111111116,257393,10293.553301212167,,247099.44669878783
4567,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7764,20168.214689491837,,12404.214689491837
4568,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,28403,18551.271673418945,,9851.728326581055
4569,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,254531,180479.06819631183,,74051.93180368817
4570,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,20865,277032.28157660586,,256167.28157660586
4571,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,385,11218.851227104227,,10833.851227104227
4572,3,«¨¢¨¢¤ª¡§¦¬,¡§¦¬,0.36363636363636365,0.36363636363636365,0.4444444444444444,133080,127417.45273661468,,5662.547263385321
4573,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7085,10471.577388394973,,3386.5773883949732
4574,3,¡¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.5,6096,11628.900823190967,,5532.900823190967
4575,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5447,11119.900857588358,,5672.900857588358
4576,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,21122,10463.88621965484,,10658.11378034516
4577,3,¡«¨¢¤ª¡§¦¬,¡§¦¬,0.4,0.4,0.4444444444444444,184944,9886.294271930206,,175057.7057280698
4579,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,29034,20563.594886042716,,8470.405113957284
4582,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,29672,18574.813619530225,,11097.186380469775
4583,3,¢¤ª¡§¦¬,¢¤ª¡§¦¬,1.0,1.0,1.0,37530,13822.286331747733,,23707.71366825227
4584,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,14766,20579.577948710874,,5813.577948710874
4585,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,24338,9808.856829070544,,14529.143170929456
4586,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3728,10509.805420852892,,6781.805420852892
4587,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,28402,103141.91234389185,,74739.91234389185
4588,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,3072,18372.24033164372,,15300.24033164372
4589,3,¢¤ª¡§¦¬,¢¤ª¡§¦¬,1.0,1.0,1.0,7256,21155.819957627613,,13899.819957627613
4590,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,50103,42566.09394886745,,7536.9060511325515
4591,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2231,19880.015571412016,,17649.015571412016
4592,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,2758,18150.794260770977,,15392.794260770977
4593,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,17982,21580.717913249828,,3598.7179132498277
4616,3,¤ª£,¤ª¡§¦¬,0.33333333333333337,0.33333333333333337,0.2857142857142857,108,17949.92810617808,,17841.92810617808
4618,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3393,19561.453954695113,,16168.453954695113
4619,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,475,19545.80535375596,,19070.80535375596
4620,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,5240,19415.5118331727,,14175.511833172699
4621,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,12350,19110.00607394109,,6760.006073941091
4622,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2004,18941.767471169565,,16937.767471169565
4623,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2811,19475.844569474735,,16664.844569474735
4624,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5669,19446.750026618698,,13777.750026618698
4625,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,227,19449.931403368577,,19222.931403368577
4626,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4964,19275.700058988383,,14311.700058988383
4627,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5045,19061.13669296563,,14016.136692965629
4628,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2401,18956.0018044361,,16555.0018044361
4629,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3307,18283.5450956192,,14976.5450956192
4630,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,36553,27428.74883866463,,9124.25116133537
4631,3,£,¤ª¡§¦¬,0.0,0.0,0.0,2024,20194.891579488238,,18170.891579488238
4632,3,¨¢¤ª¨¢¤ª¡§¦¬,¡§¦¬,0.33333333333333337,0.33333333333333337,0.5,6581,24862.884693075055,,18281.884693075055
4633,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2740,19696.982055267064,,16956.982055267064
4634,3,¨¢¤ª¨¢¤ª¡§¦¬,¡§¦¬,0.33333333333333337,0.33333333333333337,0.5,11525,11472.123399205484,,52.87660079451598
4635,3,¨¢¤ª¡§¦¬,¡§¦¬,0.5,0.5,0.5,11491,11475.958463629626,,15.04153637037416
4636,3,¡§«¨¢¤ª¡«¨¢¤ª¡§¦¬,¡§¦¬,0.23529411764705888,0.23529411764705888,0.4444444444444444,11886,9975.82070460158,,1910.1792953984204
4637,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2587,17928.23355930605,,15341.233559306049
4638,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,50326,146402.72163520375,,96076.72163520375
4639,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,105056,18052.185608119235,,87003.81439188076
4640,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3406,19036.0266703172,,15630.026670317198
4641,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,12973,10366.027989812286,,2606.9720101877137
4642,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6585,10903.889124757923,,4318.889124757923
4643,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,5665,25733.142987410392,,20068.142987410392
4644,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,10505,10130.583619402227,,374.41638059777324
4645,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,9456,11086.578142903618,,1630.5781429036178
4646,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,57137,158021.28788117383,,100884.28788117383
4647,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2902,10966.571073811638,,8064.571073811638
4648,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1432,18903.29977741487,,17471.29977741487
4649,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,12198,10395.89919488286,,1802.1008051171393
4650,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,11899,10367.407674674168,,1531.5923253258316
4651,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3450,13889.571422196905,,10439.571422196905
4653,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,13039,11283.035472803344,,1755.9645271966565
4654,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,13733,11159.927921718065,,2573.0720782819353
4655,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,85939,85797.16964083821,,141.83035916178778
4656,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,74,12850.946109198427,,12776.946109198427
4657,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,2622,12873.913932283922,,10251.913932283922
4658,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4815,11770.298811750228,,6955.298811750228
4659,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,4353,18140.81530608984,,13787.81530608984
4660,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,47794,127339.19909105409,,79545.19909105409
4661,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,360,25033.621238868207,,24673.621238868207
4662,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4857,10775.162229684785,,5918.162229684785
4663,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5443,19638.4962345286,,14195.4962345286
4664,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1379,17977.77960255032,,16598.77960255032
4665,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5025,10936.208937931313,,5911.208937931313
4666,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3027,18025.52008450119,,14998.52008450119
4667,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7775,10165.14611575996,,2390.1461157599606
4668,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4623,17940.707554954763,,13317.707554954763
4669,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,8210,11467.286158783505,,3257.286158783505
4670,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,77796,160913.92718194905,,83117.92718194905
4671,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,356,17616.11643727792,,17260.11643727792
4672,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,106,29136.380560055033,,29030.380560055033
4673,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3271,19176.12502233873,,15905.125022338729
4674,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3622,10589.09352776261,,6967.09352776261
4675,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5437,11081.949971292,,5644.949971292001
4676,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4708,12790.137677870393,,8082.1376778703925
4677,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7409,11063.61527749379,,3654.615277493789
4678,3,¡§£,¡§¦¬,0.5,0.5,0.4,427,21215.998885065117,,20788.998885065117
4679,3,¡¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.5,13322,9539.30159446394,,3782.698405536061
4680,3,¤ª¡¨¢¤ª¨¢¤ª¡¨¢¤ª¡¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.24,0.24,0.75,698144,109648.11207777604,,588495.887922224
4681,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,76595,10091.3801340275,,66503.6198659725
4682,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,38226,9891.041427757784,,28334.958572242216
4683,3,¤ª«¨¢¤ª«¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.375,0.375,0.6666666666666666,26275,37396.031216581956,,11121.031216581956
4684,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,7202,11244.298129860039,,4042.298129860039
4685,3,¡§«¨¢¤ª«¨¢¤ª¡§¦¬,¡§¦¬,0.25,0.25,0.4444444444444444,17804,56107.21308133097,,38303.21308133097
4687,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2962,14435.163387287997,,11473.163387287997
4688,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2554,18636.758446855805,,16082.758446855805
4689,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,52949,107974.66425560905,,55025.66425560905
4690,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,3353,17850.926708878535,,14497.926708878535
4691,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6324,28995.462377765,,22671.462377765
4692,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,10444,10813.270673332154,,369.2706733321538
4693,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4313,10795.3738269384,,6482.373826938399
4694,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3862,9826.862139734332,,5964.862139734332
4695,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,36783,117240.36757050215,,80457.36757050215
4696,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,10138,10225.392153197317,,87.39215319731738
4697,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,21917,25141.167008797933,,3224.167008797933
4698,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7722,22121.61870797268,,14399.61870797268
4699,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,14326,50704.02931473851,,36378.02931473851
47,3,¡«¨¢¤ª¡§¦¬,¡§¦¬,0.4,0.4,0.4444444444444444,21177,10168.933296292316,,11008.066703707684
4700,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3061,10034.912087284676,,6973.912087284676
4701,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2179,19131.649351191612,,16952.649351191612
4702,3,«¨¢¤ª«¨¢¤ª¡§¦¬,¡§¦¬,0.2857142857142857,0.2857142857142857,0.4444444444444444,4334,22268.754782897922,,17934.754782897922
4703,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,41793,149489.37606647855,,107696.37606647855
4704,3,¡§«¨¢¤ª¨¢¤ª¡§¦¬,¡§¦¬,0.2666666666666667,0.2666666666666667,0.4444444444444444,117343,70447.49937379699,,46895.50062620301
4705,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3517,18689.12601214803,,15172.12601214803
4706,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,84440,85737.1786214003,,1297.1786214002932
4707,3,¤ª¨¢¤ª¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.4285714285714286,0.4285714285714286,0.75,28759,30376.574808401645,,1617.574808401645
4708,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7653,32249.59555732649,,24596.59555732649
4709,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1278,18577.425710011066,,17299.425710011066
4710,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7159,19957.643582487486,,12798.643582487486
4711,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3836,19909.567429618415,,16073.567429618415
4713,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3840,19720.948184944995,,15880.948184944995
4714,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,20417,19669.39682235371,,747.6031776462914
4715,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3500,19342.981763707838,,15842.981763707838
4716,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4695,19189.511713985474,,14494.511713985474
4717,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4331,16400.159660662706,,12069.159660662706
4720,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6461,18893.32928705804,,12432.32928705804
4721,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2562,16011.210174043874,,13449.210174043874
4722,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7195,18704.45079222302,,11509.450792223019
4723,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,2853,18060.81534950599,,15207.815349505989
4724,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,17669,24911.48031361867,,7242.480313618671
4725,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5622,14217.584545271762,,8595.584545271762
4726,3,¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.75,0.75,0.75,93090,10430.800626969589,,82659.19937303041
4727,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,115899,71273.1445121747,,44625.855487825305
4728,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,5168,19386.044134533684,,14218.044134533684
4729,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,23148,26681.376330117746,,3533.376330117746
4730,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2546,19332.153716379886,,16786.153716379886
4731,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3017,19267.83694354592,,16250.83694354592
4732,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,19354,29417.910999770887,,10063.910999770887
4733,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,19551,25131.291802549003,,5580.2918025490035
4734,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2593,17612.225508313357,,15019.225508313357
4735,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,4302,10564.314097437786,,6262.314097437786
4736,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5149,17591.218022737135,,12442.218022737135
4737,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4035,16378.74927324952,,12343.74927324952
4738,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3672,22564.108431556877,,18892.108431556877
4739,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,3225,16202.982742278049,,12977.982742278049
4740,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3002,18871.872950455767,,15869.872950455767
4741,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,11873,9981.137146698196,,1891.8628533018036
4742,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,47192,71140.75026721759,,23948.75026721759
4743,3,¡§¨¢¤ª¡§¦¬,¡§¦¬,0.4,0.4,0.5,5075,16484.50399215609,,11409.50399215609
4744,3,¡«¨¢¤ª¡§¦¬,¡§¦¬,0.4,0.4,0.4444444444444444,14014,53507.4768864092,,39493.4768864092
4745,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,42897,94333.06537114647,,51436.06537114647
4746,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,798,19437.36381647682,,18639.36381647682
4747,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4442,19441.380742954625,,14999.380742954625
4748,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5232,10298.019683310622,,5066.019683310622
4749,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3643,13484.164870748782,,9841.164870748782
4750,3,¤ª¡«¨¢¤ª¡¨¢¤ª¨¢¤ª¡«¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.2222222222222222,0.2222222222222222,0.6666666666666666,289519,10455.062524322559,,279063.93747567746
4751,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,40051,182834.14479003267,,142783.14479003267
4752,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,84000,68198.02223909118,,15801.97776090882
4753,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1520,18933.65332805197,,17413.65332805197
4754,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,5438,10661.017430688242,,5223.017430688242
4755,3,£,¤ª¡§¦¬,0.0,0.0,0.0,39,29312.675023025364,,29273.675023025364
4756,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5962,9534.450206528481,,3572.4502065284814
4757,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7846,10101.51350216776,,2255.5135021677597
4758,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,35509,70664.07797451809,,35155.07797451809
4759,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,109332,103799.94560225341,,5532.054397746586
4760,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,14896,45507.87058694186,,30611.870586941863
4761,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3251,18267.49286732957,,15016.492867329569
4762,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1950,14430.16484102853,,12480.16484102853
4763,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2242,17900.525714609175,,15658.525714609175
4764,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5896,17684.43030588703,,11788.430305887028
4765,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7437,17642.787281328383,,10205.787281328383
4766,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3441,10108.993788313754,,6667.993788313754
4767,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3276,16673.52589682864,,13397.52589682864
4768,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,8209,9805.040507078793,,1596.0405070787929
4769,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,13223,71326.93033546385,,58103.930335463854
4770,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3806,17670.31012007971,,13864.31012007971
4771,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2490,17783.129889565604,,15293.129889565604
4772,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2567,17555.18200843664,,14988.18200843664
4773,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,29315,73141.83914494673,,43826.83914494673
4774,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,47061,213697.61655305768,,166636.61655305768
4775,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6834,13048.219762718008,,6214.2197627180085
4776,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5677,15534.248401453104,,9857.248401453104
4777,3,¡«¨¢¤ª¡§¨¢¤ª¡§¦¬,¡§¦¬,0.25,0.25,0.4444444444444444,56610,212628.67880185443,,156018.67880185443
4778,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4820,15226.120394551488,,10406.120394551488
4779,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,28043,10140.827144677385,,17902.172855322613
4780,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4386,17626.788015525126,,13240.788015525126
4781,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7535,8881.451770101958,,1346.4517701019577
4782,3,¡«¨¢¤ª¡§¦¬,¡§¦¬,0.4,0.4,0.4444444444444444,13338,9267.9949702395,,4070.0050297604994
4783,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,10077,9997.129520123091,,79.87047987690858
4784,3,¢¤ª¨¢¤ª¡§¦¬,¢¤ª¡§¦¬,0.6363636363636364,0.6363636363636364,0.875,5518,14290.141700574404,,8772.141700574404
4785,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,3918,17009.380611778433,,13091.380611778433
4786,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4575,17005.214713192843,,12430.214713192843
4787,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,163305,29784.724827302423,,133520.27517269758
4789,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,64568,9457.803089721163,,55110.196910278835
4790,3,«¨¢¤ª«¨¢¤ª¡§¦¬,¡§¦¬,0.2857142857142857,0.2857142857142857,0.4444444444444444,9599,9760.945851444363,,161.94585144436314
4791,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6153,10233.045232478078,,4080.045232478078
4792,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1883,15967.032688950167,,14084.032688950167
4793,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,439,16861.542965287146,,16422.542965287146
4795,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,11073,32771.25428268552,,21698.25428268552
4796,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3273,16953.47520076413,,13680.47520076413
4797,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,8418,11145.705438505558,,2727.705438505558
4798,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,41066,82613.91647117758,,41547.91647117758
4799,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,2791,18042.70749959918,,15251.707499599179
4800,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2175,17865.90130776509,,15690.901307765089
4801,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7606,42789.794432059636,,35183.794432059636
4802,3,¡§«¨£,¡§¦¬,0.4,0.4,0.2857142857142857,1349,14398.042004773633,,13049.042004773633
4803,3,¨¢¤ª¡§¦¬,¡§¦¬,0.5,0.5,0.5,13730,24234.20305119057,,10504.203051190569
4804,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4135,13748.165452989011,,9613.165452989011
4805,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4540,10406.96484788597,,5866.964847885971
4806,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4901,17044.955924998845,,12143.955924998845
4807,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1906,16325.701659958764,,14419.701659958764
4808,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3418,15567.380668840953,,12149.380668840953
4809,3,«¨¢¤¨¢¤ª¡§¦¥,¡§¦¬,0.25,0.25,0.30000000000000004,147559,9759.768343014475,,137799.23165698553
4810,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,31594,76739.34722884718,,45145.34722884718
4811,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3252,17192.957295706,,13940.957295706
4812,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,2709,15248.71989861075,,12539.71989861075
4813,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,30249,15906.736711999401,,14342.263288000599
4814,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3289,14438.839564253025,,11149.839564253025
4816,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6880,17753.212856224858,,10873.212856224858
4817,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7940,13754.40051611067,,5814.400516110671
4820,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5135,16148.473219260724,,11013.473219260724
4821,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,30419,15905.471416434568,,14513.528583565432
4827,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4739,17560.276080641852,,12821.276080641852
4829,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7603,17079.204999519417,,9476.204999519417
4831,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,11920,15829.450659625898,,3909.450659625898
4832,3,«¨£,¡§¦¬,0.0,0.0,0.0,1390,14241.535439165942,,12851.535439165942
4833,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,24832,15433.283885509152,,9398.716114490848
4834,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4460,10336.819057659195,,5876.819057659195
4835,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2357,16402.541279684585,,14045.541279684585
4836,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,4492,9761.850083118085,,5269.8500831180845
4837,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2665,15646.729597966756,,12981.729597966756
4838,3,¨¢¤ª¡§¦¥,¡§¦¬,0.375,0.375,0.33333333333333326,17955,8946.219570502517,,9008.780429497483
4839,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3938,16127.325951414536,,12189.325951414536
4840,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,30709,202071.4845312661,,171362.4845312661
4841,3,£,¤ª¡§¦¬,0.0,0.0,0.0,1318,156897.5632189539,,155579.5632189539
4842,3,¨¢¤ª¡§¦¬,¡§¦¬,0.5,0.5,0.5,4192,39298.57625419975,,35106.57625419975
4843,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,40247,163265.1232457323,,123018.1232457323
4844,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,59807,269298.3060882401,,209491.30608824012
4845,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,9506,9287.497015278432,,218.50298472156828
4846,3,¨¢¤ª¨¢¤ª¡§¦¬,¡§¦¬,0.33333333333333337,0.33333333333333337,0.5,10548,17137.879937446658,,6589.879937446658
