CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
4627,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5045,10129.539000863946,,5084.539000863946
4628,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2401,10104.395483675045,,7703.395483675045
4629,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3307,9944.867275209019,,6637.867275209019
4630,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,36553,21050.697402827787,,15502.302597172213
4631,3,£,¤ª¡§¦¬,0.0,0.0,0.0,2024,11844.656086994928,,9820.656086994928
4632,3,¨¢¤ª¨¢¤ª¡§¦¬,¡§¦¬,0.33333333333333337,0.33333333333333337,0.5,6581,10305.114600862855,,3724.114600862855
4633,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2740,10286.568782632668,,7546.568782632668
4634,3,¨¢¤ª¨¢¤ª¡§¦¬,¡§¦¬,0.33333333333333337,0.33333333333333337,0.5,11525,10283.55209745,,1241.4479025500004
4635,3,¨¢¤ª¡§¦¬,¡§¦¬,0.5,0.5,0.5,11491,10294.991389911762,,1196.0086100882381
4636,3,¡§«¨¢¤ª¡«¨¢¤ª¡§¦¬,¡§¦¬,0.23529411764705888,0.23529411764705888,0.4444444444444444,11886,10283.929727232966,,1602.070272767034
4637,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2587,10261.888263983306,,7674.888263983306
4638,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,50326,151658.17307568307,,101332.17307568307
4639,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,105056,17555.99023048895,,87500.00976951105
4640,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3406,10116.096444676781,,6710.096444676781
4641,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,12973,10969.716416723759,,2003.2835832762412
4642,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6585,9923.576597525305,,3338.5765975253053
4643,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,5665,10368.6658360228,,4703.665836022799
4644,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,10505,10356.590026373222,,148.40997362677808
4645,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,9456,10324.777830820356,,868.777830820356
4646,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,57137,183585.66699403003,,126448.66699403003
4647,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2902,10288.106145764481,,7386.106145764481
4648,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1432,10278.576646703996,,8846.576646703996
4649,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,12198,10278.75089086578,,1919.24910913422
4650,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,11899,10256.699270426954,,1642.3007295730458
4651,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3450,10231.171593833478,,6781.171593833478
4653,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,13039,10219.737742723053,,2819.262257276947
4654,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,13733,10168.590853914679,,3564.4091460853215
4655,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,85939,73947.33604758419,,11991.663952415809
4656,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,74,10125.738882007294,,10051.738882007294
4657,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,2622,10130.194985997661,,7508.194985997661
4658,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4815,10371.278047422558,,5556.278047422558
4659,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,4353,10335.688707607587,,5982.688707607587
4660,3,¡§¦¬,¡§¦¨¢¤ª¡§¦¬,0.36363636363636365,0.36363636363636365,0.5,47794,165078.13713484083,,117284.13713484083
4661,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,360,10318.318704942425,,9958.318704942425
4662,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4857,9603.899382864867,,4746.899382864867
4663,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5443,10266.842553918545,,4823.842553918545
4664,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1379,10280.115823619586,,8901.115823619586
4665,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5025,10276.723564275568,,5251.723564275568
4666,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3027,10293.570834455371,,7266.570834455371
4667,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7775,10257.265896479783,,2482.265896479783
4668,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4623,10265.602409488794,,5642.602409488794
4669,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,8210,10303.879535027687,,2093.879535027687
4670,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,77796,145244.26470646425,,67448.26470646425
4671,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,356,9854.641205674294,,9498.641205674294
4672,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,106,12720.033604670556,,12614.033604670556
4673,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3271,10152.409484219921,,6881.409484219921
4674,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3622,10147.632582338354,,6525.632582338354
4675,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5437,9420.440715801913,,3983.440715801913
4676,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4708,10128.163427245296,,5420.163427245296
4677,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7409,10134.178055178243,,2725.178055178243
4678,3,¡§£,¡§¦¬,0.5,0.5,0.4,427,11002.013013464768,,10575.013013464768
4679,3,¡¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.5,13322,10046.609783475611,,3275.390216524389
4680,3,¤ª¡¨¢¤ª¨¢¤ª¡¨¢¤ª¡¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.24,0.24,0.75,698144,51022.82648150896,,647121.1735184911
4681,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,76595,11902.249405194776,,64692.75059480523
4682,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,38226,10354.582772323507,,27871.417227676495
4683,3,¤ª«¨¢¤ª«¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.375,0.375,0.6666666666666666,26275,35429.1123324006,,9154.112332400597
4684,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,7202,10373.226413958888,,3171.226413958888
4685,3,¡§«¨¢¤ª«¨¢¤ª¡§¦¬,¡§¦¬,0.25,0.25,0.4444444444444444,17804,28450.05227472757,,10646.052274727572
4687,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2962,10295.614485099602,,7333.6144850996025
4688,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2554,9296.854688555504,,6742.854688555504
4689,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,52949,153777.14508169796,,100828.14508169796
4690,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,3353,10235.100975014175,,6882.100975014175
4691,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6324,14401.879729413986,,8077.879729413986
4692,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,10444,10239.703632733956,,204.2963672660444
4693,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4313,10233.145232423805,,5920.145232423805
4694,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3862,10199.48817692898,,6337.4881769289805
4695,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,36783,141471.6787248341,,104688.67872483411
4696,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,10138,10170.190853046355,,32.19085304635519
4697,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,21917,21709.103575134515,,207.89642486548473
4698,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7722,10049.964678873766,,2327.9646788737664
4699,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,14326,28321.357785924636,,13995.357785924636
47,3,¡«¨¢¤ª¡§¦¬,¡§¦¬,0.4,0.4,0.4444444444444444,21177,10405.13824670073,,10771.86175329927
4700,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3061,10074.775064441765,,7013.775064441765
4701,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2179,10174.411165145342,,7995.411165145342
4702,3,«¨¢¤ª«¨¢¤ª¡§¦¬,¡§¦¬,0.2857142857142857,0.2857142857142857,0.4444444444444444,4334,10066.591513864858,,5732.591513864858
4703,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,41793,154026.92487359053,,112233.92487359053
4704,3,¡§«¨¢¤ª¨¢¤ª¡§¦¬,¡§¦¬,0.2666666666666667,0.2666666666666667,0.4444444444444444,117343,71092.62610953783,,46250.37389046217
4705,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3517,10033.382462963658,,6516.382462963658
4706,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,84440,89875.80914440149,,5435.809144401486
4707,3,¤ª¨¢¤ª¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.4285714285714286,0.4285714285714286,0.75,28759,31430.479435961697,,2671.479435961697
4708,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7653,24687.93363929101,,17034.93363929101
4709,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1278,10215.038349868348,,8937.038349868348
4710,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7159,10351.202604871352,,3192.2026048713524
4711,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3836,10344.519174399313,,6508.519174399313
4713,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3840,10297.680868500542,,6457.680868500542
4714,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,20417,10283.092484640181,,10133.907515359819
4715,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3500,10199.497971361394,,6699.497971361394
4716,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4695,10160.063651770944,,5465.0636517709445
4717,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4331,10134.715297933839,,5803.715297933839
4720,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6461,10090.701053380319,,3629.7010533803186
4721,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2562,10071.751607799652,,7509.7516077996515
4722,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7195,10043.158515699286,,2848.158515699286
4723,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,2853,9891.794631702101,,7038.7946317021015
4724,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,17669,21204.98075319704,,3535.98075319704
4725,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5622,10274.666249793527,,4652.666249793527
4726,3,¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.75,0.75,0.75,93090,11438.257395819217,,81651.74260418078
4727,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,115899,48221.39789302311,,67677.60210697689
4728,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,5168,10203.288295785635,,5035.288295785635
4729,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,23148,21243.801530194218,,1904.1984698057822
4730,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2546,10193.551662617487,,7647.551662617487
4731,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3017,10174.767392279708,,7157.767392279708
4732,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,19354,21266.194262902576,,1912.1942629025762
4733,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,19551,21266.44504873987,,1715.4450487398717
4734,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2593,10149.547696172052,,7556.547696172052
4735,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,4302,10145.691350018224,,5843.691350018224
4736,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5149,10143.060758942831,,4994.060758942831
4737,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4035,10115.803337217956,,6080.803337217956
4738,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3672,10098.60588584972,,6426.60588584972
4739,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,3225,10102.087625193546,,6877.087625193546
4740,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3002,10078.075425407606,,7076.0754254076055
4741,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,11873,9959.929782149437,,1913.0702178505635
4742,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,47192,89321.31440300531,,42129.31440300531
4743,3,¡§¨¢¤ª¡§¦¬,¡§¦¬,0.4,0.4,0.5,5075,10190.51321202946,,5115.51321202946
4744,3,¡«¨¢¤ª¡§¦¬,¡§¦¬,0.4,0.4,0.4444444444444444,14014,35683.94556774172,,21669.94556774172
4745,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,42897,133841.66883905444,,90944.66883905444
4746,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,798,10217.643306132986,,9419.643306132986
4747,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4442,10222.853460500104,,5780.853460500104
4748,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5232,10330.499714051233,,5098.499714051233
4749,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3643,10189.100153546027,,6546.100153546027
4750,3,¤ª¡«¨¢¤ª¡¨¢¤ª¨¢¤ª¡«¨¢¤ª¡§¦¬,¤ª¡§¦¬,0.2222222222222222,0.2222222222222222,0.6666666666666666,289519,11064.492907005406,,278454.5070929946
4751,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,40051,207849.7907061289,,167798.7907061289
4752,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,84000,42210.59256985199,,41789.40743014801
4753,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1520,10092.450991971129,,8572.450991971129
4754,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,5438,10096.375415476161,,4658.375415476161
4755,3,£,¤ª¡§¦¬,0.0,0.0,0.0,39,13816.322127003868,,13777.322127003868
4756,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5962,10044.446785858665,,4082.446785858665
4757,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7846,10136.649758794523,,2290.649758794523
4758,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,35509,72333.33087755901,,36824.33087755901
4759,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,109332,145982.13601097759,,36650.136010977585
4760,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,14896,32403.684711912378,,17507.684711912378
4761,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3251,9935.337534310698,,6684.337534310698
4762,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1950,9790.033139165282,,7840.033139165282
4763,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2242,9846.516058935098,,7604.516058935098
4764,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5896,9789.892631381801,,3893.892631381801
4765,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7437,9779.079698918684,,2342.079698918684
4766,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3441,9946.800768718354,,6505.800768718354
4767,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3276,9822.46855082491,,6546.4685508249095
4768,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,8209,9817.0847568906,,1608.0847568905992
4769,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,13223,64570.37922595858,,51347.37922595858
4770,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3806,9776.372687086698,,5970.372687086698
4771,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2490,9838.37204884459,,7348.372048844591
4772,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2567,9766.55963316196,,7199.55963316196
4773,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,29315,82585.2907309692,,53270.290730969195
4774,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,47061,170531.68786321636,,123470.68786321636
4775,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6834,8608.873320691077,,1774.8733206910765
4776,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5677,9382.78680636978,,3705.7868063697806
4777,3,¡«¨¢¤ª¡§¨¢¤ª¡§¦¬,¡§¦¬,0.25,0.25,0.4444444444444444,56610,155833.87915292842,,99223.87915292842
4778,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4820,9168.239038887532,,4348.239038887532
4779,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,28043,11139.980048626041,,16903.019951373957
4780,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4386,9763.470033871341,,5377.470033871341
4781,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7535,9716.113469487205,,2181.1134694872053
4782,3,¡«¨¢¤ª¡§¦¬,¡§¦¬,0.4,0.4,0.4444444444444444,13338,9582.11172842547,,3755.8882715745294
4783,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,10077,9372.153559419789,,704.8464405802115
4784,3,¢¤ª¨¢¤ª¡§¦¬,¢¤ª¡§¦¬,0.6363636363636364,0.6363636363636364,0.875,5518,8929.421393403687,,3411.421393403687
4785,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,3918,9942.37489445765,,6024.374894457649
4786,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4575,9939.948898192622,,5364.948898192622
4787,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,163305,15660.912057017185,,147644.08794298282
4789,3,¤ª¡§¦¬,¤ª¡§¦¬,1.0,1.0,1.0,64568,17121.66604056278,,47446.33395943722
4790,3,«¨¢¤ª«¨¢¤ª¡§¦¬,¡§¦¬,0.2857142857142857,0.2857142857142857,0.4444444444444444,9599,9605.60059113146,,6.600591131460533
4791,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6153,8778.34324081129,,2625.3432408112894
4792,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1883,9562.164822684797,,7679.164822684797
4793,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,439,9517.340058619513,,9078.340058619513
4795,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,11073,23184.868916917938,,12111.868916917938
4796,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3273,9918.632585698153,,6645.632585698153
4797,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,8418,10046.425744881415,,1628.425744881415
4798,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,41066,75153.91423194941,,34087.91423194941
4799,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,2791,9880.147600538086,,7089.147600538086
4800,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2175,9818.38185413104,,7643.381854131039
4801,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7606,29474.487268945908,,21868.487268945908
4802,3,¡§«¨£,¡§¦¬,0.4,0.4,0.2857142857142857,1349,9787.974373656218,,8438.974373656218
4803,3,¨¢¤ª¡§¦¬,¡§¦¬,0.5,0.5,0.5,13730,25401.280047803317,,11671.280047803317
4804,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4135,9617.245929430615,,5482.245929430615
4805,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4540,9620.78014758514,,5080.780147585139
4806,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4901,9588.905316032407,,4687.905316032407
4807,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1906,9734.550339771682,,7828.550339771682
4808,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3418,9398.006628823374,,5980.006628823374
4809,3,«¨¢¤¨¢¤ª¡§¦¥,¡§¦¬,0.25,0.25,0.30000000000000004,147559,9858.9983979892,,137700.0016020108
4810,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,31594,82789.9470890674,,51195.9470890674
4811,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3252,9204.828015403049,,5952.828015403049
4812,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,2709,9195.510849963726,,6486.510849963726
4813,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,30249,9112.911378466571,,21136.08862153343
4814,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3289,9809.146429880728,,6520.146429880728
4816,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,6880,9824.883906225094,,2944.8839062250936
4817,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7940,9622.297438176454,,1682.2974381764543
4820,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,5135,9253.876840053797,,4118.876840053797
4821,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,30419,9120.878121422325,,21298.121878577673
4827,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4739,9772.310778771152,,5033.310778771152
4829,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7603,9619.337463966636,,2016.3374639666363
4831,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,11920,9091.072454405665,,2828.9275455943352
4832,3,«¨£,¡§¦¬,0.0,0.0,0.0,1390,9754.520582863657,,8364.520582863657
4833,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,24832,69990.05657489377,,45158.056574893766
4834,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4460,9745.806923747354,,5285.806923747354
4835,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2357,9725.404153683341,,7368.404153683341
4836,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,4492,9610.410262039984,,5118.410262039984
4837,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2665,9430.86175004966,,6765.86175004966
4838,3,¨¢¤ª¡§¦¥,¡§¦¬,0.375,0.375,0.33333333333333326,17955,9177.076277138704,,8777.923722861296
4839,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3938,9218.580365859812,,5280.580365859812
4840,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,30709,216704.66425607208,,185995.66425607208
4841,3,£,¤ª¡§¦¬,0.0,0.0,0.0,1318,120564.6245330472,,119246.6245330472
4842,3,¨¢¤ª¡§¦¬,¡§¦¬,0.5,0.5,0.5,4192,14510.892487664867,,10318.892487664867
4843,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,40247,199225.48135995766,,158978.48135995766
4844,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,59807,223882.64585028816,,164075.64585028816
4845,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,9506,8568.127272671032,,937.8727273289678
4846,3,¨¢¤ª¨¢¤ª¡§¦¬,¡§¦¬,0.33333333333333337,0.33333333333333337,0.5,10548,9623.536010660264,,924.4639893397361
4847,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,9594,9481.28602740014,,112.71397259986043
4848,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,25886,74319.08252056454,,48433.08252056454
4849,3,¡§¦¬,¡§¦¨¢¤ª¡§¦¬,0.36363636363636365,0.36363636363636365,0.5,57977,132998.59710795764,,75021.59710795764
4850,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,8594,23769.654814789184,,15175.654814789184
4851,3,¡¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.5,7882,9129.435553295723,,1247.4355532957234
4852,3,¡£,¡§¦¬,0.25,0.25,0.19999999999999996,222,9020.771646125171,,8798.771646125171
4853,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2744,9056.04236458948,,6312.042364589481
4854,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,44689,151804.62088012332,,107115.62088012332
4855,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7471,9065.816361703492,,1594.8163617034916
4856,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,14317,9362.222004954767,,4954.777995045233
4858,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,40283,193829.15357513417,,153546.15357513417
4859,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2652,8858.05891701738,,6206.058917017381
4860,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,7677,24601.516999369676,,16924.516999369676
4861,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2619,8173.54115065898,,5554.54115065898
4862,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,49712,221244.27061950395,,171532.27061950395
4863,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,1703,8792.0194123493,,7089.0194123493
4864,3,¨¢¤ª«¨¢¤¨£,¡§¦¬,0.0,0.0,0.0,9382,9349.99226552174,,32.00773447826032
4865,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,39041,50870.41955091944,,11829.41955091944
4866,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,6756,8183.7145429613165,,1427.7145429613165
4867,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2737,7857.420524153017,,5120.420524153017
4868,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4534,7525.0978508172075,,2991.0978508172075
4869,3,¢¤ª¡§¦¬,¢¤ª¡§¦¬,1.0,1.0,1.0,30707,28336.835044756048,,2370.164955243952
4870,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2714,9471.558342231974,,6757.558342231974
4871,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,45637,141812.1373066929,,96175.1373066929
4872,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,21949,34956.34668812508,,13007.346688125079
4873,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,36760,134924.6392307679,,98164.6392307679
4874,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,42923,232459.86803942604,,189536.86803942604
4875,3,«¨¢¤ª¡§¦¬,¡§¦¬,0.4444444444444444,0.4444444444444444,0.4444444444444444,3927,7762.961325113927,,3835.961325113927
4876,3,¡§¦¥,¡§¦¬,0.75,0.75,0.6,6458,7529.917920752735,,1071.917920752735
4877,3,¡§£,¡§¦¬,0.5,0.5,0.4,42569,163312.42309914358,,120743.42309914358
4878,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3541,9000.496324601425,,5459.496324601425
4879,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,2491,8893.630481751312,,6402.630481751312
4880,3,¨¢¤ª¡§¦¬,¡§¦¬,0.5,0.5,0.5,38374,132316.2566076486,,93942.2566076486
4881,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,49229,161190.06536340623,,111961.06536340623
4882,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,3578,8615.60705343328,,5037.607053433279
4883,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,4503,8636.773305549696,,4133.773305549696
4884,3,¡§¦¬,¡§¦¬,1.0,1.0,1.0,48285,178404.45166803894,,130119.45166803894
