CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau_Levenshtein;Jaccard;Ground truth times;Predicted times;MAE;MAE_days
1-722674364;2;¥¢¢¥¢¡¢¡¥¤;¥¡¥¤;0,4;0,4;0,75;1685961;12670065,533837063;10984104,533837063;127,13083951200305
1-722688743;2;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;3015227;10907546,30509571;7892319,30509571;91,34628825342257
1-722742993;2;¤;¤;1,0;1,0;1,0;334861;10945245,72334912;10610384,72334912;122,80537874246667
1-726517211;2;¢¥¢¡¡¥¤;¤;0,1428571428571429;0,1428571428571429;0,25;1737256;2088508,839261003;351252,8392610031;4,065426380335683
1-726760342;2;¤;¤;1,0;1,0;1,0;3017059;10710593,747724509;7693534,747724509;89,04554106162627
1-728461114;2;¤;¤;1,0;1,0;1,0;970363;9925630,8408989;8955267,8408989;103,64893334373726
1-728470722;2;¢¢¡¢¥¡¥¤;¥¤;0,25;0,25;0,5;3440367;8745268,974921009;5304901,974921009;61,3993284134376
1-728630851;2;¢¥¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;1577773;7532198,603391019;5954425,603391019;68,91696300221086
1-728641711;2;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;2060667;11550806,382689025;9490139,382689025;109,83957618853039
1-730084841;2;¤;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,04761904761904767;0,04761904761904767;0,33333333333333326;39;32442222,356665764;32442183,356665764;375,48823329474266
1-730084875;2;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;749783;12087046,649223583;11337263,649223583;131,2183292734211
1-730923421;2;¤;¤;1,0;1,0;1,0;1392387;9775916,09772194;8383529,09772194;97,03158677918911
1-731908702;2;¤;¤;1,0;1,0;1,0;435985;1938447,1070087957;1502462,1070087957;17,38960772000921
1-732289301;2;¥¥¡¥¤;¥¡¥¤;0,8;0,8;1,0;2323366;11710968,957105873;9387602,957105873;108,6528120035402
1-732357301;2;¥¤;¤;0,5;0,5;0,5;1625230;10452031,427307947;8826801,427307947;102,16205355680493
1-733336456;2;¤;¤;1,0;1,0;1,0;1395413;1573300,0002033089;177887,00020330888;2,058877317167927
1-733562890;2;¢¥§¥¤;¢¥¢¥¤;0,8;0,8;0,75;2260078;6285340,661449571;4025262,661449571;46,588688211221886
1-733649220;2;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;25129;10682597,508413363;10657468,508413363;123,350329958488
1-735185827;2;¥¤;¥¤;1,0;1,0;1,0;502141;8870888,099789884;8368747,099789884;96,86049884016069
1-735881798;2;¥¥¤;¥¤;0,6666666666666667;0,6666666666666667;1,0;2083098;10486436,841951516;8403338,841951516;97,26086622629069
1-736351127;2;¥¢¥¢¥¢¥¢¥¥¤;¥¡¥¤;0,2727272727272727;0,2727272727272727;0,5;641331;11701953,560080616;11060622,560080616;128,01646481574787
1-736351222;2;¥¢¥¢¥¢¥¢¥¥¤;¥¡¥¤;0,2727272727272727;0,2727272727272727;0,5;639893;11162471,497804504;10522578,497804504;121,78910298384842
1-736492457;2;¤;¤;1,0;1,0;1,0;92115;4722200,336954602;4630085,336954602;53,58895065919678
1-737341073;2;¢¥¤;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,1428571428571429;0,1428571428571429;1,0;72800;31363471,664750174;31290671,664750174;362,1605516753492
1-738626601;2;¥¤;¢¥§¥¤;0,4;0,4;0,5;1989883;20078707,345854267;18088824,345854267;209,3613928918318
1-738820974;2;¤;¥¤;0,5;0,5;0,5;1970202;8267436,797835805;6297234,797835805;72,8846620119885
1-739695919;2;¢¥¥¢¢¥¤¥¤;¥¡¥¤;0,33333333333333337;0,33333333333333337;0,5;2227345;12048709,325665288;9821364,325665288;113,6731982137186
1-741495923;2;¥¤;¥¤;1,0;1,0;1,0;370245;8403229,524601154;8032984,524601154;92,97435792362447
1-741987554;2;§¥§¢¥¤;¤;0,16666666666666663;0,16666666666666663;0,25;752866;9431419,258010622;8678553,258010622;100,44621826401183
1-741995108;2;¥§¥¤;¡¥¤;0,5;0,5;0,5;12688;5829509,959800533;5816821,959800533;67,3243282384321
1-741995344;2;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;1457040;12262865,081149044;10805825,081149044;125,06741992070653
1-742216614;2;¤;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,04761904761904767;0,04761904761904767;0,33333333333333326;238;30976017,81064882;30975779,81064882;358,5159700306576
1-742296921;2;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;1222907;11875953,612198735;10653046,612198735;123,29915060415202
1-742383139;2;¥¤;¥¤;1,0;1,0;1,0;761767;7981765,894566683;7219998,894566683;83,56480202044771
1-742929685;2;¤;¥¤;0,5;0,5;0,5;1117362;7433905,236290965;6316543,236290965;73,10813930892321
1-744436513;2;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;198643;10521432,095078811;10322789,095078811;119,47672563748624
1-745941359;2;¥¡¤;¥¡¥¤;0,75;0,75;1,0;1299747;11797878,03350014;10498131,03350014;121,50614622106644
1-746205481;2;¥¡§¤;¥¡¥¤;0,75;0,75;0,75;514829;12124608,093921436;11609779,093921436;134,37244321668328
1-747680998;2;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;167235;11509985,167037623;11342750,167037623;131,28183063700953
1-749012057;2;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;447294;11410157,219893679;10962863,219893679;126,88499097099165
1-750161066;2;¥¤;¥¤;1,0;1,0;1,0;434094;9620667,197808784;9186573,197808784;106,3260786783424
1-751006831;2;¥¤¥¡¥¤;;0,0;0,0;0,0;23572;0,0;23572,0;0,27282407407407405
1-751622091;2;¤;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,04761904761904767;0,04761904761904767;0,33333333333333326;175;32639499,1426902;32639324,1426902;377,76995535521064
1-752067921;2;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;12483;1971157,821119366;1958674,821119366;22,669847466659327
1-659718901;3;¥¤;§¥§¥§¥§¥§¥§¥§¥§¥§¤;0,11111111111111116;0,11111111111111116;0,6666666666666666;7692521;70008588,70437254;62316067,70437254;721,250783615423
1-659922661;3;§¥¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,5;3003232;10363887,36796119;7360655,367961191;85,19277046251378
1-659934601;3;¤;¤;1,0;1,0;1,0;4584829;9636005,390990729;5051176,3909907285;58,462689710540836
1-660268091;3;¡¥¤¥¢¥¤¥¤;§¥¤;0,2222222222222222;0,2222222222222222;0,4;1477767;16164425,457746254;14686658,457746254;169,98447289058166
1-660374694;3;¤;¤;1,0;1,0;1,0;6216956;339388,0758760694;5877567,924123931;68,02740652921216
1-660509893;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;2950536;11154501,239726547;8203965,239726547;94,95330138572392
1-660636558;3;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;2846067;11323287,744179763;8477220,744179763;98,11598083541392
1-660648920;3;¥¥¢¥§¤;¥§¥§¥§¥§¢¥¢¥¢¥¢¥¤;0,2941176470588235;0,2941176470588235;1,0;6664213;50800169,13047753;44135956,13047753;510,8328255842307
1-661134924;3;¥¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;1936339;10650471,63285554;8714132,63285554;100,85801658397615
1-661184751;3;¥¢¥¤;¤;0,25;0,25;0,33333333333333326;5032616;8351407,663254938;3318791,663254938;38,41194054693215
1-663582660;3;¢¥¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,5;78987;10701733,37923411;10622746,37923411;122,94845346335774
1-663891165;3;§¤;¤;0,5;0,5;0,5;3278203;3564329,6942537003;286126,6942537003;3,3116515538622724
1-669119156;3;§¢¥¡¡¤;§¥§¥§¥§¥§¥§¥§¥§¥§¤;0,16666666666666663;0,16666666666666663;0,6;1888606;70826030,97880892;68937424,97880892;797,8868631806588
1-670754761;3;¡¥¥¥¤¥¤¥¤;¥§¥§¥§¥§¢¥¢¥¢¥¢¥¤;0,3529411764705882;0,3529411764705882;0,4;2493295;52854168,13935838;50360873,13935838;582,8804761499813
1-672506739;3;¥¢¥¤;¥§¥¤;0,75;0,75;0,5;2934952;18626471,594744325;15691519,594744325;181,6148101243556
1-672862385;3;¢¥¤;§¥¤;0,6666666666666667;0,6666666666666667;0,5;6648971;14333571,2827193;7684600,282719299;88,94213290184373
1-673224718;3;§¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,25;7773472;10760483,427153306;2987011,427153306;34,57189151797808
1-673359575;3;¥¤;¤;0,5;0,5;0,5;3717632;11989361,862679832;8271729,862679832;95,73761415138694
1-673429845;3;¥¤;¥§¥¤;0,5;0,5;0,6666666666666666;65724;18413444,105894737;18347720,105894737;212,3578715960039
1-675150191;3;§¥§¤;¤;0,25;0,25;0,33333333333333326;6124886;3155832,7563946755;2969053,2436053245;34,36404217135792
1-675150672;3;¡¥¤;§¥¤;0,6666666666666667;0,6666666666666667;0,5;5620893;14582293,677614968;8961400,677614968;103,71991525017324
1-675685459;3;¥¢¥¤;;0,0;0,0;0,0;1233366;0,0;1233366,0;14,275069444444444
1-675797761;3;¥¢¥¤;;0,0;0,0;0,0;1128895;0,0;1128895,0;13,065914351851852
1-675826063;3;¡¢¥¡¡¢¥§¡¥¤;¡¥¤;0,2727272727272727;0,2727272727272727;0,6;7273065;10673179,724304559;3400114,7243045587;39,35317967945091
1-677811170;3;¡¢¥¡¥¡¥¤;¡¥¤;0,375;0,375;0,75;2438243;10761297,219600823;8323054,219600823;96,33164606019471
1-678755621;3;§¢¥¡¥¤;§¥¤;0,5;0,5;0,6;7952429;14129598,576854363;6177169,576854363;71,4950182506292
1-681864502;3;¤;¤;1,0;1,0;1,0;2324457;1183787,953654035;1140669,046345965;13,202188036411632
1-681929091;3;¡¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;3045958;850289,6737767525;2195668,3262232477;25,412827849806106
1-682059903;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;3615696;11095280,860876411;7479584,860876411;86,56926922310662
1-682262974;3;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¡¥¤;0,07999999999999996;0,07999999999999996;0,5;6569479;10653200,674938869;4083721,6749388687;47,26529716364431
1-682342767;3;¤;¤;1,0;1,0;1,0;399;1300933,2077648412;1300534,2077648412;15,052479256537513
1-683298971;3;¤;¤;1,0;1,0;1,0;60;7014531,88415109;7014471,88415109;81,18601717767466
1-683752875;3;§¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,25;15762;10752968,377515648;10737206,377515648;124,27322196198666
1-685134878;3;¢¡¢¡¢¥¤;¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,2777777777777778;0,2777777777777778;0,75;5636911;28655742,60010256;23018831,60010256;266,42166203822404
1-686531969;3;¥¤¥¤¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;3010;10748161,848772196;10745151,848772196;124,36518343486338
1-686557724;3;¤;¤;1,0;1,0;1,0;2;1213932,2001242398;1213930,2001242398;14,050118056993515
1-686642441;3;¡¡¥¤;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,10526315789473684;0,10526315789473684;0,5;5261678;29484351,499537718;24222673,499537718;280,3550173557606
1-686642543;3;¢¢¥£¥¤;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,26315789473684215;0,26315789473684215;0,75;4210887;29491784,924535234;25280897,924535234;292,6029852376763
1-686945977;3;¤;¤;1,0;1,0;1,0;4222469;12034494,00041903;7812025,00041903;90,4169560233684
1-687589251;3;¥¢¥¢¥¢¥¢¥¤;¥§¥¤;0,30000000000000004;0,30000000000000004;0,5;3283336;21391012,6972533;18107676,6972533;209,5795914033947
1-687668119;3;¡§¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,5;1288637;10904934,74605324;9616297,74605324;111,29974243117175
1-688280019;3;¥§¥¤;¥¡¥¤;0,75;0,75;0,5;1312411;11258844,216570264;9946433,216570264;115,12075482141509
1-688342754;3;¤;¤;1,0;1,0;1,0;3695568;8184340,521570975;4488772,521570975;51,95338566633073
1-688380091;3;¥§¥§¡¤;¥§¥¤;0,6666666666666667;0,6666666666666667;0,75;3066531;20166156,10805033;17099625,10805033;197,91232763947144
1-688515611;3;¥¤;¥¤;1,0;1,0;1,0;14;2817947,1137669813;2817933,1137669813;32,61496659452525
1-688564824;3;¥¡¥¤;¥¡¥¤;1,0;1,0;1,0;2671345;11987713,235130481;9316368,235130481;107,82833605475095
1-688725917;3;¥¢¥¤;§¥¤;0,5;0,5;0,5;2536692;15703662,094125563;13166970,094125563;152,39548720052736
1-689176751;3;¤;¤;1,0;1,0;1,0;80;234278,2998011785;234198,2998011785;2,7106284699210477
1-689469104;3;¢¥¢¥¢¥¤;¡¥¤;0,2857142857142857;0,2857142857142857;0,5;1851388;10546634,72264579;8695246,72264579;100,63942966025219
1-690327837;3;¤;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,052631578947368474;0,052631578947368474;0,33333333333333326;6;27646034,145322733;27646028,145322733;319,977177607902
1-690447511;3;¤;¥§¥§¥§¥¢¥¢¥¢¥¢¥¤;0,0625;0,0625;0,25;3811981;53314157,98604921;49502176,98604921;572,9418632644584
1-690762471;3;¥¤;¥§¥¤;0,5;0,5;0,6666666666666666;8880;19494194,279412247;19485314,279412247;225,52447082653063
1-690931471;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;261344;10843418,63202191;10582074,63202191;122,47771564840173
1-691093464;3;¢¥¢¥¤;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,2941176470588235;0,2941176470588235;1,0;2050369;25960298,825993408;23909929,825993408;276,73529891196074
1-691221687;3;¢¥¢¥¢¥¤;¤;0,1428571428571429;0,1428571428571429;0,33333333333333326;1203611;464450,45996385044;739160,5400361496;8,55509884301099
1-691786096;3;¡¡¤;§¥¤;0,33333333333333337;0,33333333333333337;0,25;1392154;14076589,46195816;12684435,46195816;146,81059562451574
1-691786330;3;¡¤;¤;0,5;0,5;0,5;92500;791976,3682950891;699476,3682950891;8,09579129971168
1-692055495;3;¤;¤;1,0;1,0;1,0;147377;1245759,8589397052;1098382,8589397052;12,712764571061403
1-692193396;3;¡¥¤;¡¥¤;1,0;1,0;1,0;5634994;10556726,423832316;4921732,423832316;56,96449564620736
1-693456968;3;¥¤;¥¤;1,0;1,0;1,0;2040126;5131147,8207416;3091021,8207416004;35,7757155178426
1-693595201;3;¢¥¤;§¥¤;0,6666666666666667;0,6666666666666667;0,5;6811304;14421136,270304874;7609832,270304874;88,0767623877879
1-693732401;3;¡¥§¤;¡¥¤;0,75;0,75;0,75;5143827;11131427,447804127;5987600,447804127;69,30093110884407
1-693789171;3;¥¤;;0,0;0,0;0,0;77;0,0;77,0;0,0008912037037037037
1-693895885;3;¤;¤;1,0;1,0;1,0;2;2558101,130088312;2558099,130088312;29,607628820466577
1-694222066;3;¢¡¡¥¤;¤;0,19999999999999996;0,19999999999999996;0,25;1141187;1369961,2119682394;228774,2119682394;2,6478496755583265
1-694354058;3;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;950709;15720788,514156848;14770079,514156848;170,94999437681537
1-694385837;3;¤¥¥¤¥¤;¤;0,16666666666666663;0,16666666666666663;0,5;186845;333070,24897593824;146225,24897593824;1,6924218631474335
1-694597155;3;¥¤;¤;0,5;0,5;0,5;3086016;9168902,145559626;6082886,145559626;70,40377483286603
1-694794065;3;¤;¤;1,0;1,0;1,0;1216185;3123747,0643312447;1907562,0643312447;22,07826463346348
1-694828073;3;¡¡§¡¢¥¡¥¡¢¥¥¤;¡¥¤;0,23076923076923073;0,23076923076923073;0,6;4773631;10737230,06715747;5963599,06715747;69,02313735135961
1-695258011;3;¥¤;¤;0,5;0,5;0,5;6216813;10713680,821675438;4496867,821675438;52,04708126939165
1-695425289;3;¥¤;¥§¥§¥§¥§¥§¥§¥§¥§¤;0,11764705882352944;0,11764705882352944;0,6666666666666666;165996;72544901,05547515;72378905,05547515;837,7188085124438
1-695486321;3;¢¥¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,5;5168124;11201176,423650438;6033052,423650438;69,8269956441023
1-696097603;3;¡¢¥¡¥¢¡§¤;§¥¤;0,2222222222222222;0,2222222222222222;0,6;2676245;15381442,891682487;12705197,891682487;147,05090152410287
1-696680265;3;¢¥¥§¤;¡¥¤;0,4;0,4;0,4;2258342;10551886,67468854;8293544,67468854;95,99010040148774
1-696714411;3;¤;¢¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;3617771;5242910,5724645145;1625139,5724645145;18,809485792413362
1-696835891;3;¥¤;¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,11111111111111116;0,11111111111111116;0,6666666666666666;5293;28370159,36433495;28364866,36433495;328,2970644020249
1-697041731;3;¥¤;;0,0;0,0;0,0;1264025;0,0;1264025,0;14,629918981481481
1-697458590;3;¡¢¡¥¥¡§¤;¡¥¤;0,375;0,375;0,6;4657932;10869433,702361785;6211501,702361785;71,89238081437252
1-697459701;3;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;1641;11764791,036240166;11763150,036240166;136,14756986389082
1-697811404;3;¤;§¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;92;15014703,4142198;15014611,4142198;173,78022470161807
1-697987547;3;¥¢¥¥¤;¥¡¥¤;0,6;0,6;0,5;4931275;11855075,710209992;6923800,710209992;80,13658229409712
1-698044001;3;¡¥¤;¡¥¤;1,0;1,0;1,0;2239799;10744891,433793794;8505092,433793794;98,43856983557632
1-698216063;3;§¥¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,5;109057;10581155,595818287;10472098,595818287;121,20484485900795
1-698751834;3;¤;¤;1,0;1,0;1,0;65331;2986803,433207402;2921472,433207402;33,81333834730789
1-698754281;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;5135987;11754081,858914608;6618094,858914608;76,59832012632648
1-698842669;3;¥¤¥¤;¡¥¤;0,5;0,5;0,6666666666666666;2686293;11003016,643679747;8316723,643679747;96,25837550555264
1-698998499;3;¢¥¢¥§¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,4;1904320;10556244,2218996;8651924,2218996;100,13801182754167
1-699103215;3;¢¥¢¥¡¢¥¢¥¥¤;§¥¤;0,18181818181818177;0,18181818181818177;0,4;1487378;12788348,870397465;11300970,870397465;130,79827396293362
1-699661601;3;¥¥¢¥¤;¥§¥§¥§¥§¢¥¢¥¢¥¢¥¤;0,2941176470588235;0,2941176470588235;0,75;341387;50286023,528276816;49944636,528276816;578,0629227809817
1-699690829;3;¤;§¤;0,5;0,5;0,5;273;13312523,352565985;13312250,352565985;154,07697167321743
1-700498223;3;¡¢¥¢¡¢¥¡¢¥¥¢¥§¥¤;¡¥¤;0,1875;0,1875;0,6;2261104;10689022,020957388;8427918,020957388;97,54534746478458
1-700566882;3;¤¥¤;¤;0,33333333333333337;0,33333333333333337;0,5;1905718;3366738,31134492;1461020,3113449202;16,909957307232872
1-700746442;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;72;10124750,055478465;10124678,055478465;117,18377379026
1-700842031;3;§¥§¤;¡¥¤;0,5;0,5;0,5;5418883;10578376,707797255;5159493,707797255;59,71636235876453
1-701429911;3;§¤;¤;0,5;0,5;0,5;1282289;2585278,669044228;1302989,6690442278;15,080898947271155
1-702482271;3;¢¥¤;§¥§¥§¥§¥§¥§¥§¥§¥§¤;0,11111111111111116;0,11111111111111116;0,5;2318;65640924,39370325;65638606,39370325;759,7060925197136
1-702501021;3;¤;§¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;486;14709505,23448989;14709019,23448989;170,24327817696633
1-702501138;3;¢¥¤;§¥¤;0,6666666666666667;0,6666666666666667;0,5;722503;14398147,691930106;13675644,691930106;158,28292467511696
1-702501532;3;¤;§¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1983240;14890197,096075803;12906957,096075803;149,38607750087735
1-702673026;3;¤;§¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1983743;14622453,982144088;12638710,982144088;146,28137710814917
1-703190797;3;¥¥¢¥¢¥¢¥¤;¥§¥¤;0,33333333333333337;0,33333333333333337;0,5;1381825;19731368,244763587;18349543,244763587;212,37897274031928
1-703399394;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;5;11025885,59180403;11025880,59180403;127,61435870143552
1-703540157;3;¥¢¥§¢¥¢¥¢¥§¥¢¥¤;¥§¥¤;0,2666666666666667;0,2666666666666667;0,75;5087585;21539152,37014775;16451567,37014775;190,41165937671008
1-703856779;3;¤;¤;1,0;1,0;1,0;784434;9873885,788308378;9089451,788308378;105,20198829060622
1-703964203;3;¤;§¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;133;15602022,791617189;15601889,791617189;180,57742814371747
1-703964563;3;¤;¤;1,0;1,0;1,0;501;1397194,7010720733;1396693,7010720733;16,16543635500085
1-704650867;3;¢¥§¤;¡¥¤;0,5;0,5;0,4;3129297;9971959,649236007;6842662,649236007;79,19748436615748
1-704661542;3;¥§¤;¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¤;0,16666666666666663;0,16666666666666663;0,75;1127288;47569972,98340558;46442684,98340558;537,5310761968238
1-704703712;3;¥¡¥¤;¡¥¤;0,75;0,75;1,0;63887;10473583,154351141;10409696,154351141;120,48259437906414
1-704973871;3;¡¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1859049;1379510,2826083438;479538,71739165625;5,5502166364775025
1-704977245;3;¥¢¥¤;¥¡¥¤;0,75;0,75;0,5;2476446;15973941,952181567;13497495,952181567;156,22101796506442
1-707300171;3;¢¥¢¡¢¥¥¥§¤;¥¡¥¤;0,4;0,4;0,6;4225851;11713373,49446616;7487522,4944661595;86,66113998224722
1-707660543;3;¡¢¥¤;¡¥¤;0,75;0,75;0,75;3214454;10774499,123253372;7560045,123253372;87,50052225987699
1-708121948;3;¤;§¤;0,5;0,5;0,5;6023;14507787,466823291;14501764,466823291;167,8444961437881
1-708131711;3;¢¥¡¤;¥¤;0,5;0,5;0,5;2339756;7236384,5272532385;4896628,5272532385;56,67394128765322
1-708613661;3;¥¤;¥¤;1,0;1,0;1,0;3037381;5675737,481224878;2638356,4812248778;30,536533347510158
1-709552565;3;¡¢¥¤;¡¥¤;0,75;0,75;0,75;1199499;10756481,089762911;9556982,089762911;110,61321863151518
1-709663551;3;¥¢¡¥¤;§¥§¥§¥§¥§¢¥¢¥¢¥¢¥¤;0,2222222222222222;0,2222222222222222;0,6;3183;53096754,17724157;53093571,17724157;614,5089256625182
1-709802861;3;¥¤;§¤;0,5;0,5;0,33333333333333326;1774;14638454,374774093;14636680,374774093;169,40602285618164
1-710114300;3;¡¢¥¢¥¢¥¤;¡¥¤;0,375;0,375;0,75;3277021;10718674,004284065;7441653,004284065;86,13024310513964
1-712856449;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;615406;10752470,715673637;10137064,715673637;117,32713791288931
1-715638561;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1953;10656862,035440965;10654909,035440965;123,32070642871487
1-715660478;3;¤;¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,04761904761904767;0,04761904761904767;0,33333333333333326;878735;29410089,549177986;28531354,549177986;330,2240109858563
1-715860062;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;689183;10976020,083820716;10286837,083820716;119,06061439607309
1-716571976;3;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;136393;1354590,749293086;1218197,749293086;14,099510987188495
1-717122893;3;§¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,25;3538761;10999988,280574825;7461227,280574825;86,35679722887528
1-717222893;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;172;10791846,613852665;10791674,613852665;124,90364136403548
1-717275094;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;244;10852564,794113271;10852320,794113271;125,60556474668138
1-718973785;3;§¤;§¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;2788111;12358632,838940434;9570521,838940434;110,76992869144021
1-719199254;3;¥¤¥¤¥¤;;0,0;0,0;0,0;2323667;0,0;2323667,0;26,894293981481482
1-720000146;3;¤;§¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;300;13564056,04609204;13563756,04609204;156,98791720013935
1-720069371;3;§¥§¤;§¥§¥§¥§¥§¥§¥§¥§¥§¤;0,2222222222222222;0,2222222222222222;1,0;2312061;67098837,152338244;64786776,152338244;749,8469462076185
1-722674364;3;¢¢¥¢¡¢¡¥¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,75;1681084;11384867,630336925;9703783,630336925;112,31231053630701
1-722688743;3;¤;¤;1,0;1,0;1,0;26;779124,8279043395;779098,8279043395;9,017347545189114
1-726517211;3;¥¢¡¡¥¤;¥¡¥¤;0,6666666666666667;0,6666666666666667;0,75;1737236;10904638,369776273;9167402,369776273;106,10419409463279
1-728470722;3;¢¡¢¥¡¥¤;¥§¥¤;0,4285714285714286;0,4285714285714286;0,4;3438718;23899928,248622973;20461210,248622973;236,8195630627659
1-728630851;3;¥¤;¥¤;1,0;1,0;1,0;204427;6576422,103529391;6371995,103529391;73,74994332788647
1-728641711;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1794246;10841959,419035824;9047713,419035824;104,71890531291463
1-730084875;3;¤;§¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;716871;14882251,561582945;14165380,561582945;163,95116390721
1-732289301;3;¥¡¥¤;¡¥¤;0,75;0,75;1,0;2323120;10800384,900899455;8477264,900899455;98,1164919085585
1-732357301;3;¤;§¥§¥§¥§¥§¥§¥§¥§¥¤;0,05882352941176472;0,05882352941176472;0,33333333333333326;4909;62797920,07980968;62793011,07980968;726,7709615718713
1-733562890;3;¥§¥¤;¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,16666666666666663;0,16666666666666663;0,5;1985521;28756837,830366623;26771316,830366623;309,8532040551693
1-733649220;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;18616;9959192,770253291;9940576,770253291;115,05297187793161
1-735185827;3;¤;¤;1,0;1,0;1,0;120;3030084,7989483564;3029964,7989483564;35,06903702486524
1-735881798;3;¥¤;¤;0,5;0,5;0,5;127;2800928,6983797876;2800801,6983797876;32,41668632384013
1-736351127;3;¢¥¢¥¢¥¢¥¥¤;¡¥¤;0,19999999999999996;0,19999999999999996;0,5;638789;10924753,245487895;10285964,245487895;119,05051210055434
1-736351222;3;¢¥¢¥¢¥¢¥¥¤;¡¥¤;0,19999999999999996;0,19999999999999996;0,5;638987;10944408,679688817;10305421,679688817;119,27571388528723
1-737341073;3;¥¤;¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,11111111111111116;0,11111111111111116;0,6666666666666666;52074;28616244,495021496;28564170,495021496;330,6038251738599
1-738626601;3;¤;¢¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1989481;4895295,002797524;2905814,0027975244;33,632106513860236
1-739695919;3;¥¥¢¢¥¤¥¤;¥¡¥¤;0,375;0,375;0,5;2166120;15474561,851681642;13308441,851681642;154,03289180187085
